search term,similarity to product title
19820,0.405337
19821,0.0815074
19822,0.354579
19823,0.325195
19824,0.619474
19825,0.372222
19826,0.517853
19827,0.464015
19828,0.465814
19829,0.692641
19830,0.987308
19831,0.500063
19832,0.784859
19833,0.0222604
19834,0.0135937
19835,0.286722
19836,0.145105
19837,0.483034
19838,0.0319343
19839,0.572094
19840,0.533884
19841,0.407708
19842,0.467774
19843,0.0153922
19844,0.0967603
19845,0.422273
19846,0.617992
19847,0.333244
19848,0.487908
19849,0.518376
19850,0.297607
19851,0.335298
19852,0.560952
19853,-0.0301935
19854,0.222169
19855,0.00036614
19856,0.104108
19857,0.056764
19858,0.141711
19859,0.585967
19860,0.689808
19861,0.711326
19862,0.416231
19863,0.691903
19864,0.692406
19865,0.0567943
19866,0.0234893
19867,0.0452613
19868,0.5466
19869,0.639957
19870,0.200268
19871,0.0837565
19872,0.230714
19873,0.43928
19874,0.347062
19875,0.857433
19876,0.286376
19877,0.377561
19878,0.257396
19879,0.0417602
19880,-0.00302048
19881,0.0172936
19882,0.00724375
19883,-0.00308992
19884,0.608094
19885,0.668158
19886,0.537327
19887,0.0129813
19888,0.382994
19889,0.695543
19890,0.425354
19891,0.719633
19892,0.124465
19893,0.512976
19894,0.0680496
19895,0.382743
19896,0.415175
19897,0.478716
19898,0.436334
19899,0.534922
19900,0.428445
19901,0.415584
19902,0.412221
19903,0.42037
19904,0.504045
19905,0.0198545
19906,0.0313693
19907,0
19908,0.314209
19909,0.225991
19910,0.524848
19911,0.415365
19912,0.771769
19913,0.72115
19914,0.0216542
19915,0.407948
19916,-0.0295902
19917,0.702585
19918,0.639866
19919,0.507351
19920,0.58565
19921,0.585634
19922,0.708829
19923,0.462053
19924,0.708796
19925,0.58565
19926,0.210175
19927,0.478505
19928,0.329478
19929,-0.0041928
19930,0.468872
19931,0.409796
19932,0.567876
19933,0.444869
19934,0.52364
19935,0.44869
19936,0.0726841
19937,-0.00671742
19938,0.0660979
19939,0.15481
19940,0.482827
19941,0.394933
19942,0.0764707
19943,0.359643
19944,0.772201
19945,0.271489
19946,0.285861
19947,0.00244869
19948,0.45251
19949,0.229062
19950,0.151306
19951,0.00757801
19952,0.173962
19953,0.563624
19954,0.367902
19955,0.377423
19956,0.379265
19957,0.646319
19958,0.212065
19959,0.43608
19960,0.166534
19961,0.0179699
19962,0.209946
19963,-0.0107595
19964,0.502452
19965,0.547235
19966,0.376003
19967,0.55849
19968,0.244823
19969,0.14663
19970,0.750272
19971,0.738453
19972,0.0819174
19973,0.156512
19974,0.436288
19975,0.371414
19976,0.190072
19977,0.0953737
19978,0.0804657
19979,0.0231163
19980,0.803062
19981,0.0590452
19982,0.134717
19983,0.539346
19984,0.754676
19985,0.901489
19986,0.194249
19987,0
19988,0.0717556
19989,0.361335
19990,0.304973
19991,0.0146945
19992,-0.00797784
19993,0.0272948
19994,0.048618
19995,0.0283882
19996,0.0836557
19997,0.23837
19998,0.203542
19999,0.203225
20000,0.0244487
20001,0.0298396
20002,0.0134247
20003,0.372986
20004,0.905051
20005,0.00888297
20006,0.677507
20007,0.700702
20008,0.000233885
20009,0.000536293
20010,0.0133816
20011,0.875371
20012,0.516592
20013,0.189393
20014,0.0129628
20015,0.282486
20016,-0.00626156
20017,0.396722
20018,0.477507
20019,0.399685
20020,0.48965
20021,0.632906
20022,0
20023,0.234871
20024,0.000772191
20025,0.365605
20026,0.529007
20027,0.261977
20028,0.397206
20029,0.257338
20030,0.378373
20031,0.3782
20032,0.392377
20033,0.336807
20034,0.920445
20035,0.767523
20036,0.352965
20037,0.69483
20038,0.725072
20039,0.754049
20040,0.754049
20041,0.53956
20042,0.441021
20043,0.297631
20044,0.297262
20045,0.33157
20046,0.0288127
20047,0.449829
20048,0.541442
20049,0.324197
20050,0.457393
20051,0.531392
20052,0.428269
20053,0.0212844
20054,0.530412
20055,0.257658
20056,0.159266
20057,0.0760264
20058,0.44144
20059,0.228854
20060,0.498075
20061,0.368796
20062,0.267573
20063,0.261873
20064,0.210496
20065,0.689082
20066,0.361297
20067,0.0339707
20068,0.433391
20069,0.589899
20070,0.994053
20071,0.706969
20072,0.510991
20073,0.307235
20074,0.276553
20075,0.0343658
20076,0.742161
20077,0.0743522
20078,0.462969
20079,0.656489
20080,0.481001
20081,0.229578
20082,0.174745
20083,0.193814
20084,0.305872
20085,0.282538
20086,0.0717785
20087,0.682747
20088,0.357043
20089,0.414854
20090,0.796617
20091,-0.00915614
20092,0.701793
20093,0.483016
20094,0.0336646
20095,0.323301
20096,0.564934
20097,0.359814
20098,0.538977
20099,0.490721
20100,0.311806
20101,0.00146724
20102,0.523847
20103,0.449464
20104,0.247085
20105,0.10076
20106,0.454177
20107,0.455669
20108,0.0910302
20109,0.0517467
20110,0.807225
20111,0.599231
20112,0.355481
20113,0.753056
20114,0.223037
20115,0.0135994
20116,0.278149
20117,0.00554189
20118,0.00410897
20119,0.248774
20120,0.510538
20121,0.165161
20122,-0.03309
20123,0.46717
20124,0.460445
20125,0.556416
20126,0.74399
20127,0.504245
20128,0.306381
20129,0.705408
20130,0.650232
20131,0.432416
20132,0.643903
20133,0.756673
20134,0.516565
20135,0.544644
20136,0.0586392
20137,0.355374
20138,0.358043
20139,0.267506
20140,0.101319
20141,0.40175
20142,0.742637
20143,0.715548
20144,0.463809
20145,0.542097
20146,0.330497
20147,0.0607212
20148,0.315821
20149,0.1788
20150,0.265222
20151,0.488598
20152,0
20153,0.159989
20154,0.663525
20155,0.468615
20156,0.462438
20157,0.0693983
20158,-0.0689706
20159,-5.43E-05
20160,0.563015
20161,0.385245
20162,0.654182
20163,-0.00492125
20164,0.417218
20165,0.614291
20166,0.370629
20167,0.451857
20168,0.700061
20169,0.00112485
20170,0.139709
20171,0.585658
20172,0.201283
20173,0.0311962
20174,0.1592
20175,0.496956
20176,0.288854
20177,0.359538
20178,0.0505846
20179,0.356479
20180,0.64692
20181,0.0320782
20182,0.00857495
20183,0.578932
20184,0.648008
20185,0.369888
20186,0.530793
20187,0.489966
20188,0.469493
20189,0.217411
20190,0.0671938
20191,0.486012
20192,0.483325
20193,0.522194
20194,0.117765
20195,0.0146858
20196,0.404036
20197,0.0362492
20198,0.482918
20199,0.401547
20200,0.462499
20201,0.658216
20202,0.152706
20203,0.249457
20204,0.533528
20205,0.0546364
20206,0.292043
20207,0.253559
20208,0.10969
20209,0.518399
20210,0.196232
20211,0.33368
20212,0.991601
20213,0.364652
20214,0.0308693
20215,0.00240573
20216,0.497398
20217,0.506158
20218,0.0738133
20219,0.0846891
20220,0.642947
20221,0.573945
20222,0.430618
20223,0.43114
20224,0.0323757
20225,0.603993
20226,0.568267
20227,0.498842
20228,0.390931
20229,0.170262
20230,0.600141
20231,0.697245
20232,0.632802
20233,0.514262
20234,0.691382
20235,0.556818
20236,0.818927
20237,0.320193
20238,0.427821
20239,0.361659
20240,0.145057
20241,0.356985
20242,0.00333521
20243,0.00727814
20244,0.050359
20245,-0.0437012
20246,0.342535
20247,-0.00850469
20248,0.771055
20249,0.621101
20250,0.448525
20251,0.448525
20252,0.421444
20253,0.482296
20254,0.255721
20255,0.618525
20256,0.917134
20257,0.344083
20258,0.0134636
20259,0.0198899
20260,0.346997
20261,0.986079
20262,0.771574
20263,0.229443
20264,0.344428
20265,0.100808
20266,0
20267,0.613475
20268,0.563449
20269,0.552257
20270,0.458727
20271,0.377856
20272,0.491388
20273,0.148619
20274,0.489861
20275,0.502272
20276,0.456246
20277,0.774667
20278,0.311201
20279,0.022187
20280,0.00163275
20281,0.301405
20282,0.461226
20283,0.67778
20284,0.461226
20285,0.506653
20286,0.0740569
20287,0.548104
20288,0.338275
20289,0.338275
20290,0.339248
20291,0.0129029
20292,0.578878
20293,0.874541
20294,0.280929
20295,0.467601
20296,0.509722
20297,0.452957
20298,0.278189
20299,0.613122
20300,0.654226
20301,0.266592
20302,0.137467
20303,0.223506
20304,0.211285
20305,0.253168
20306,0.318383
20307,0.39435
20308,0.315097
20309,0.430178
20310,0.0873368
20311,0.291545
20312,0.316232
20313,0.417764
20314,0.213442
20315,0.329527
20316,0.34965
20317,0.948393
20318,0.312246
20319,0.658982
20320,0.649038
20321,0.649038
20322,-0.000304658
20323,0.531566
20324,0.688627
20325,0.339948
20326,-0.00274278
20327,0.0420178
20328,0.0173921
20329,0.693511
20330,0.428845
20331,0.358534
20332,0.358534
20333,0.340668
20334,0.578577
20335,0.537065
20336,0.141311
20337,0.443231
20338,0.802342
20339,0.602356
20340,0.774302
20341,-0.0160722
20342,0.0371731
20343,0.422442
20344,0.303515
20345,0.163819
20346,0.669817
20347,0.0558469
20348,0.048985
20349,0.0951749
20350,0.0359225
20351,0.444006
20352,-0.00772037
20353,0.901301
20354,0.723673
20355,0.00616807
20356,0.294197
20357,0.796674
20358,0.591194
20359,0.316822
20360,0.576686
20361,0.387757
20362,0.609695
20363,0.00769777
20364,0.0564549
20365,0.575701
20366,-0.0146924
20367,0
20368,0.623726
20369,0.620771
20370,0.417771
20371,0.00479489
20372,0.300748
20373,0.478426
20374,0.638353
20375,0.482063
20376,0.374976
20377,0.747676
20378,0.0541425
20379,0.0220028
20380,0.819547
20381,0.872175
20382,0.239717
20383,0.545598
20384,0.651748
20385,0.735556
20386,0.660837
20387,0.515126
20388,0.401829
20389,0.53176
20390,0.563204
20391,0.0134383
20392,0.459152
20393,0.0903789
20394,0.0606948
20395,0.0433352
20396,0.00347241
20397,0.449797
20398,0.334668
20399,0.198421
20400,0.578301
20401,0.708309
20402,0.707518
20403,0.506816
20404,-0.0117347
20405,0.0870303
20406,0.64808
20407,0.489808
20408,0.522596
20409,0.0033064
20410,0.385838
20411,0.391438
20412,0.55654
20413,0
20414,0.252446
20415,0.603832
20416,0.332983
20417,0.298315
20418,0.067676
20419,0.546543
20420,0.217112
20421,0.0281456
20422,0.326869
20423,0.36605
20424,0.405279
20425,0.507941
20426,0.414598
20427,0.720522
20428,0.0924999
20429,0.725893
20430,0.530008
20431,0.501663
20432,0.0508836
20433,0.096009
20434,0.146241
20435,0.779149
20436,0.0228048
20437,0.150868
20438,0.329992
20439,0.321961
20440,0.681154
20441,0.411286
20442,0.306663
20443,0.381826
20444,0.573377
20445,0.33191
20446,0.151384
20447,0.448856
20448,0.467373
20449,0.577346
20450,0.629652
20451,0.554384
20452,0.591976
20453,0.379826
20454,0.205448
20455,0.387328
20456,0.508016
20457,0.0510203
20458,0.26616
20459,0.24469
20460,0.558684
20461,0.0215485
20462,0.32349
20463,0.586569
20464,0.483668
20465,0.00239156
20466,0.215609
20467,0.203931
20468,0.308444
20469,0.295927
20470,0.0215098
20471,0.283222
20472,0.624753
20473,0.187969
20474,0.134959
20475,0.541411
20476,0.59122
20477,-0.00722274
20478,0
20479,0.834254
20480,0.432496
20481,0.177559
20482,0.359198
20483,0.289079
20484,0.706882
20485,0.706882
20486,0.705231
20487,0.493933
20488,0.708528
20489,0.595813
20490,0.164442
20491,0.467474
20492,0.702576
20493,0.269517
20494,0.716551
20495,0.863137
20496,0.202966
20497,-0.00837029
20498,-0.00369311
20499,0
20500,0.000881929
20501,0.410705
20502,0.532002
20503,0.407632
20504,0.430727
20505,0.697626
20506,0.41195
20507,0.799688
20508,0.332275
20509,0.262961
20510,0.255062
20511,0.11468
20512,0.0840786
20513,0.654695
20514,0.313798
20515,0.659832
20516,0.475631
20517,0.365231
20518,0.299999
20519,0.309636
20520,0.215527
20521,0.135812
20522,0.141716
20523,0.526789
20524,0.188319
20525,0.188191
20526,0.332885
20527,0.702038
20528,0.661067
20529,0.776328
20530,0.345233
20531,0.345233
20532,0.613897
20533,0.00120447
20534,0.0324447
20535,0.274697
20536,0.20068
20537,0.113275
20538,0.180623
20539,0.386799
20540,0.31775
20541,0.515248
20542,0.0540405
20543,0.644689
20544,0
20545,0.449977
20546,0.467051
20547,0.182152
20548,0.995332
20549,0.469691
20550,0.630008
20551,0.191772
20552,0.547673
20553,0.378471
20554,0.0190342
20555,0.387173
20556,0.481055
20557,0.489286
20558,-0.0283628
20559,0.299963
20560,0.606068
20561,0.310749
20562,0.699889
20563,0.807913
20564,0.0983128
20565,0.198498
20566,0.157716
20567,0.0515081
20568,0.366381
20569,0.289998
20570,0.609295
20571,0.506897
20572,0.558229
20573,0.208301
20574,0.45048
20575,0.398904
20576,-0.00339785
20577,0.280775
20578,0.78402
20579,0.559445
20580,-0.00160974
20581,0.0137514
20582,0
20583,0.0078173
20584,0.736641
20585,0.574967
20586,0.109269
20587,0.0451411
20588,0.535434
20589,0.358865
20590,0.658392
20591,0.537626
20592,0.0877559
20593,0.0183184
20594,0.370366
20595,0.224367
20596,0.713421
20597,0.414836
20598,0.069904
20599,0.386898
20600,0.350343
20601,0.478457
20602,0.00347613
20603,0.000160918
20604,-0.0321706
20605,0.711093
20606,0.0345544
20607,0.0345884
20608,0.574212
20609,0.40024
20610,0.516815
20611,0.221701
20612,0.484347
20613,0.470716
20614,0.485272
20615,0.603561
20616,0.336616
20617,0.00444035
20618,0.180704
20619,0.853144
20620,0.0298379
20621,0.695195
20622,0.255486
20623,0.421663
20624,0.397036
20625,0.0266993
20626,0.479193
20627,0.00384587
20628,-0.0315885
20629,0.359253
20630,0.280331
20631,0.521251
20632,0.51071
20633,0.224769
20634,0.5541
20635,0.342886
20636,-0.0107341
20637,0.749599
20638,0.428257
20639,0.382326
20640,0.0826425
20641,0.126846
20642,0.353224
20643,0.0330138
20644,0.568154
20645,-0.0307597
20646,0.24484
20647,0
20648,0.157269
20649,0.769885
20650,0.879461
20651,0.433662
20652,0.521417
20653,0.420178
20654,0.612873
20655,0.862319
20656,0.276338
20657,0.371156
20658,0.539026
20659,0.54175
20660,0.168431
20661,0.232873
20662,0.416951
20663,0.460976
20664,0.359815
20665,0.468573
20666,0.384058
20667,0.722743
20668,0.19138
20669,0.0670949
20670,0.357462
20671,0.107979
20672,0.00146585
20673,0.159666
20674,0.611975
20675,0.55437
20676,0.764918
20677,0.340306
20678,0.499331
20679,0.188696
20680,0.340382
20681,0
20682,0.172274
20683,0.561315
20684,0.7679
20685,0.320026
20686,0.58244
20687,0.16949
20688,0.69571
20689,0.10875
20690,0.349419
20691,0.101984
20692,0.414085
20693,0.00407593
20694,0.545817
20695,0.401497
20696,0.749366
20697,0.660865
20698,0.258273
20699,-0.0268107
20700,0.785728
20701,0.435778
20702,0.174716
20703,0.174412
20704,0.189784
20705,0.480357
20706,0.328771
20707,0.032937
20708,0.245397
20709,0.344688
20710,0.356727
20711,0.44488
20712,0.502986
20713,0.495628
20714,0.52256
20715,0.639978
20716,0.38569
20717,0.630232
20718,0.646814
20719,0.682011
20720,0.665109
20721,0.666503
20722,0.273125
20723,0.163028
20724,0.301316
20725,0.423342
20726,0.118639
20727,0.369953
20728,0.351474
20729,0.095613
20730,0.682145
20731,0.681957
20732,0.682091
20733,0.681893
20734,0.557086
20735,0
20736,0.389786
20737,0.337367
20738,0.310292
20739,0.490042
20740,0.252141
20741,0.550273
20742,0.701085
20743,0.375745
20744,0.311768
20745,0.457363
20746,0.485493
20747,0.69929
20748,0.596989
20749,0.524838
20750,0.274204
20751,0.27632
20752,0.346396
20753,0.0714641
20754,0.5105
20755,0.351304
20756,0.530134
20757,0.586164
20758,0.518282
20759,0.429042
20760,0.556364
20761,0.125029
20762,0.130354
20763,0.281646
20764,0.28688
20765,0.282375
20766,0.160472
20767,0.764601
20768,0.280302
20769,0.199543
20770,0.661524
20771,0.19992
20772,0.443498
20773,0.0441498
20774,0.731946
20775,0.447332
20776,0.65637
20777,0.261494
20778,0.000387135
20779,0.0474601
20780,0.992079
20781,0.576169
20782,0.304563
20783,0.077467
20784,0.614762
20785,0.848069
20786,0.883908
20787,0.0347358
20788,0.0240774
20789,0.571963
20790,0.360688
20791,0.466349
20792,0.0795629
20793,0.256506
20794,0.415351
20795,0.176176
20796,0.356791
20797,0.682081
20798,0.801027
20799,0.836149
20800,0.77314
20801,0.350842
20802,0.113107
20803,0.57082
20804,0.0576934
20805,0.359255
20806,0.492802
20807,0.502533
20808,0.0936989
20809,0.244799
20810,0.58794
20811,0.585393
20812,0.72184
20813,0.0832938
20814,0.0270835
20815,0.00608844
20816,0.835115
20817,0.87226
20818,0.849725
20819,0.153857
20820,0.367565
20821,-0.0198886
20822,0.883733
20823,0.502272
20824,0.398826
20825,0.774667
20826,0.254085
20827,0.387382
20828,0.0424204
20829,0.290681
20830,0.293556
20831,0.837058
20832,0.648438
20833,0.808872
20834,0.802386
20835,0.596093
20836,0.31688
20837,0.398808
20838,0.398643
20839,0.431088
20840,0.584618
20841,0.245532
20842,0.315121
20843,0.415833
20844,0.23701
20845,0.233026
20846,0.137251
20847,0.660437
20848,0.583293
20849,0.147678
20850,0.722739
20851,0.596933
20852,0.0674348
20853,0.0251294
20854,0.0235476
20855,-0.0109008
20856,0.631204
20857,0.0433406
20858,0.0584451
20859,0.596877
20860,0.481286
20861,0.000875086
20862,0.405014
20863,0.0584609
20864,0.994702
20865,0.11414
20866,0.315259
20867,0.383761
20868,0.353736
20869,0.601254
20870,0.8212
20871,0.306579
20872,0.38206
20873,0.537871
20874,0.485888
20875,0.469382
20876,-0.00419059
20877,0.463393
20878,0.71212
20879,0.71212
20880,0.60451
20881,0.0243387
20882,0.469635
20883,0.0474647
20884,0.218808
20885,0.0475403
20886,0
20887,0.0653522
20888,0.653468
20889,0
20890,0.556102
20891,0
20892,0.534138
20893,0.503353
20894,0.483312
20895,0.367071
20896,0.160604
20897,0.138691
20898,0.572586
20899,0.486594
20900,0.26858
20901,0.350353
20902,0.640746
20903,0.576313
20904,0.12658
20905,0.0497044
20906,0.570127
20907,0.570058
20908,0.193481
20909,0.414055
20910,0.297044
20911,0.594953
20912,0.27919
20913,0.0210204
20914,0.277711
20915,0.766573
20916,0.63048
20917,0.131214
20918,0
20919,0.657317
20920,0.541884
20921,0.769485
20922,0.578051
20923,0.797965
20924,0.476233
20925,0.00304942
20926,0.0239025
20927,0.345654
20928,0.564528
20929,0.436875
20930,0.171307
20931,0.446266
20932,0.00180855
20933,0.264184
20934,0.294834
20935,0.0122158
20936,0.171034
20937,0.592547
20938,0.150728
20939,0.018039
20940,0.205547
20941,-0.0547628
20942,0.54552
20943,0.330192
20944,0.702143
20945,0.560209
20946,0.837012
20947,0.366612
20948,0.260758
20949,0.100068
20950,0.0274068
20951,0.0327488
20952,0.534318
20953,0.0666917
20954,-0.0180927
20955,0.431401
20956,0.483135
20957,0.039746
20958,0.431281
20959,0.393625
20960,0.00568992
20961,0.206494
20962,0.0817283
20963,0.241346
20964,0.562047
20965,0
20966,0.474599
20967,0.561295
20968,0.00322977
20969,0.00045694
20970,0.248603
20971,0.25033
20972,0.111518
20973,-0.00240275
20974,0.621952
20975,0.255586
20976,0.40208
20977,0.0332837
20978,0.609306
20979,0.642592
20980,0.516931
20981,0.425684
20982,0.620055
20983,0.387454
20984,0.700226
20985,0.209662
20986,0.296081
20987,0.633995
20988,0.515884
20989,-0.00833175
20990,0.406125
20991,0.330053
20992,0.0911413
20993,0.437862
20994,-0.00885719
20995,0.536649
20996,0.593678
20997,0.443282
20998,0.702326
20999,0.387291
21000,0.220434
21001,0.215034
21002,0.441073
21003,0
21004,-0.00672096
21005,0.248122
21006,0.364222
21007,0.556636
21008,0.556631
21009,0.671589
21010,0.368427
21011,0.731097
21012,0.609905
21013,0.299858
21014,0.247557
21015,0.101431
21016,0.684077
21017,0.861897
21018,0.329405
21019,0.356828
21020,0.579737
21021,0.185512
21022,0.247187
21023,0.588317
21024,0.017521
21025,0.384316
21026,0.00743715
21027,0.643847
21028,0.388876
21029,0.241636
21030,0.211615
21031,0.0015235
21032,0.440073
21033,0.455095
21034,0.355397
21035,0.795573
21036,0.51988
21037,0.778203
21038,0.574242
21039,0.742054
21040,0.765051
21041,0.122106
21042,0.190595
21043,0.689635
21044,0.507887
21045,0.46253
21046,0.385833
21047,0.593637
21048,0.330987
21049,0.159198
21050,0.260547
21051,0.277927
21052,0.720123
21053,0.634019
21054,0.575275
21055,0.528229
21056,0.679308
21057,0.679308
21058,0.903887
21059,0.999985
21060,0.95276
21061,0.0198916
21062,0.0722403
21063,0.429781
21064,0.600892
21065,0.202136
21066,0.0101437
21067,0.128344
21068,0.144925
21069,0.144925
21070,0.464307
21071,0.376037
21072,0.432095
21073,0.301551
21074,0.310337
21075,0.802827
21076,0.362634
21077,0.509099
21078,0.665735
21079,0.0912292
21080,0.346338
21081,-0.0040419
21082,-0.0825611
21083,0.00268511
21084,0.00811752
21085,0.514304
21086,0.0773311
21087,0.34316
21088,0.074263
21089,0.051947
21090,0.209715
21091,0.447076
21092,0
21093,-0.019936
21094,0.605765
21095,0.156358
21096,0.643534
21097,0.647159
21098,0.672771
21099,0.270506
21100,0.022966
21101,0.426427
21102,0.423256
21103,0.429211
21104,-0.0368703
21105,0.349297
21106,0.0578235
21107,0.318856
21108,0.217271
21109,0.0510961
21110,0.14268
21111,0.450243
21112,-0.0115894
21113,0.011744
21114,0.00735909
21115,0.241553
21116,0.43868
21117,0.45825
21118,0.244081
21119,0.222303
21120,0.449743
21121,0.391961
21122,0.376444
21123,0.95532
21124,0.247952
21125,0.546207
21126,0.394386
21127,0.13969
21128,0.326379
21129,0.00487041
21130,0.0540825
21131,0.0139649
21132,0.66307
21133,0.493615
21134,0.635674
21135,0.321448
21136,0.350206
21137,0.250613
21138,0.531064
21139,0.564755
21140,0.476703
21141,0.1581
21142,0.437491
21143,0.395444
21144,0.548845
21145,-0.0120051
21146,0.472259
21147,0.548222
21148,0.34747
21149,0.816338
21150,0.777897
21151,0.604868
21152,0.995392
21153,0.995869
21154,0.540171
21155,0.237124
21156,0.438173
21157,-0.0106528
21158,0.166342
21159,0.0134756
21160,0.427665
21161,0.321223
21162,0.36435
21163,0.595907
21164,0.621599
21165,0.277065
21166,0.279998
21167,0.247095
21168,0.120167
21169,0.797618
21170,0.269434
21171,0.054432
21172,0.745014
21173,0.55078
21174,0.568131
21175,0.814649
21176,0.0235681
21177,0.360454
21178,0.87657
21179,0.767243
21180,0.537752
21181,0.686889
21182,0.667663
21183,-0.00813515
21184,0.148951
21185,0.0315493
21186,0.702375
21187,0.665905
21188,0.0445695
21189,0.691457
21190,0.396939
21191,0.310313
21192,0.506091
21193,0.73314
21194,0.666104
21195,0.171108
21196,0.52641
21197,0.0819046
21198,0.903084
21199,0.238203
21200,-0.00538338
21201,0.00809895
21202,0.446921
21203,0.0848745
21204,0.601928
21205,0.351443
21206,0.811287
21207,0.539311
21208,0.317213
21209,0.279166
21210,0.316632
21211,0
21212,-0.00211526
21213,0.097683
21214,0.280004
21215,0.539129
21216,0.550776
21217,0.0430631
21218,0.111444
21219,0.636307
21220,0.0182811
21221,0.241785
21222,0.253838
21223,0.677925
21224,0.431419
21225,0.161829
21226,0.646614
21227,0.191839
21228,0.332477
21229,0.233512
21230,0.451333
21231,0.601931
21232,0.643762
21233,0.177787
21234,0.561118
21235,0.00489779
21236,0.0231206
21237,0.576483
21238,-0.0203791
21239,0.334268
21240,0.696627
21241,0.440204
21242,0.447093
21243,0.130319
21244,0.219611
21245,0.554764
21246,0.0262013
21247,0.0928906
21248,-0.00852507
21249,0.972414
21250,0.997625
21251,0.027415
21252,0.00275844
21253,0.000941608
21254,0.435032
21255,0.495082
21256,0.28248
21257,0.145669
21258,0.00522718
21259,0.029289
21260,0.323281
21261,0.239795
21262,0.415675
21263,0.733454
21264,0.564792
21265,0.220819
21266,0.143371
21267,0.6892
21268,0.762465
21269,0.57206
21270,0.568304
21271,0.55074
21272,0.36968
21273,0.565779
21274,0.269394
21275,0.523278
21276,0.385916
21277,0.838348
21278,0.638341
21279,0.775735
21280,0.215805
21281,0.0370379
21282,0.539512
21283,0.134034
21284,0.00666102
21285,0.783061
21286,0.459259
21287,0.326763
21288,0.720724
21289,0.0646939
21290,0.175655
21291,0.563168
21292,0.276023
21293,0.00702193
21294,0.368491
21295,0.211931
21296,0.694034
21297,0.0916122
21298,0
21299,0.579207
21300,0.529287
21301,0.512512
21302,0.466764
21303,0.494922
21304,0.543419
21305,0.570392
21306,0.410222
21307,0.384738
21308,0.489309
21309,0.423447
21310,0.486481
21311,0.46135
21312,0.819447
21313,0.378116
21314,0.424568
21315,0.579708
21316,0.390007
21317,0.0220042
21318,0.0224871
21319,0.0781407
21320,0.536985
21321,0.447039
21322,0.0761812
21323,0.529996
21324,0.245814
21325,0.316161
21326,0.521866
21327,0.0461141
21328,0.601742
21329,0.266223
21330,0.269812
21331,0.562558
21332,0.0924931
21333,0.433397
21334,0.993747
21335,0.00174645
21336,0.129244
21337,0.00264563
21338,1.42E-06
21339,0.102922
21340,0.334218
21341,0.240022
21342,0
21343,0.630213
21344,0.146598
21345,0.316702
21346,0.286477
21347,0.473001
21348,0.447163
21349,0.0344472
21350,0.423397
21351,0.547899
21352,0.0718802
21353,0.541856
21354,0.519024
21355,0.0555616
21356,0.0202268
21357,0.489434
21358,0.438451
21359,0.47662
21360,0.469399
21361,0.0402171
21362,0.104329
21363,0.599961
21364,0.799536
21365,0.995643
21366,0.993406
21367,0.558627
21368,0.810889
21369,0.663206
21370,0.42587
21371,0.711033
21372,0.444144
21373,0.409253
21374,0.324721
21375,0.563173
21376,0.333294
21377,-0.0126494
21378,0.399614
21379,0.0985723
21380,0.292123
21381,0.204435
21382,-8.88E-06
21383,0.784339
21384,0.120691
21385,0
21386,0.0358082
21387,0.266228
21388,0.319866
21389,0.726899
21390,0.232042
21391,0.648209
21392,0.372233
21393,0.592232
21394,0.575261
21395,0.993724
21396,0.172243
21397,0.835415
21398,0.00885037
21399,0.0843281
21400,0.0243253
21401,0.276372
21402,0.524684
21403,0.159459
21404,0.420335
21405,-0.00956708
21406,0.271895
21407,0.62569
21408,0.78652
21409,0.439028
21410,0.790811
21411,0.837446
21412,0.728382
21413,0.664179
21414,0.0664419
21415,0.789108
21416,0.558024
21417,0.00518372
21418,0.436548
21419,0.252656
21420,0.189973
21421,-0.0317803
21422,0.029222
21423,0.302666
21424,0.38778
21425,0.35013
21426,0.463499
21427,0.48392
21428,0.31443
21429,0.216458
21430,0.320584
21431,0.346951
21432,0.100138
21433,0.650228
21434,0.175128
21435,0.0124292
21436,0.210381
21437,0.177263
21438,0.278547
21439,0.0665729
21440,0.76481
21441,0.46886
21442,0.225143
21443,0.57545
21444,0.00700815
21445,0.0137293
21446,0.447688
21447,0.55818
21448,0.462837
21449,0.0332913
21450,0.0797815
21451,0.272637
21452,0.40829
21453,0.234332
21454,0.434891
21455,0.204704
21456,0.0499636
21457,0.324062
21458,0.495862
21459,0.517865
21460,0
21461,0.525904
21462,0.566703
21463,0.366593
21464,0.443024
21465,0.336886
21466,0.309992
21467,0.334248
21468,0.574182
21469,0.290358
21470,0.350363
21471,0.743114
21472,0.105269
21473,0.0369858
21474,0.311236
21475,0.687708
21476,0.0392231
21477,0.668373
21478,0.63496
21479,0.162787
21480,0.442878
21481,0.402235
21482,0.431697
21483,0.0359879
21484,0.21821
21485,0.49362
21486,0.607426
21487,0.383947
21488,0.350828
21489,0.324093
21490,0.669504
21491,0.525038
21492,0.534489
21493,0.481504
21494,0.604419
21495,0.398453
21496,0.0159078
21497,0.772741
21498,0.826807
21499,0.496268
21500,0.40522
21501,0.359304
21502,0.49364
21503,0.410058
21504,0.35299
21505,0.241488
21506,0.533245
21507,0.365728
21508,0.714767
21509,0.136241
21510,0.201864
21511,0.511989
21512,0.438713
21513,0.443032
21514,0.839019
21515,0.00846266
21516,0.331307
21517,0.0499669
21518,0.0185074
21519,0.0845902
21520,0
21521,0.385596
21522,0.500179
21523,-0.0234778
21524,0.0482352
21525,0.432951
21526,0.177602
21527,0.281617
21528,0.221127
21529,0.138465
21530,0.94512
21531,0.595975
21532,0.095551
